Date,Close/Last,Volume,Open,High,Low
07/20/2016,$148.61,156992,$146.58,$152.26,$145.10
07/19/2016,$146.37,92293,$143.86,$147.91,$143.54
07/18/2016,$144.69,128518,$144.09,$144.99,$141.53
07/15/2016,$144.11,162359,$146.38,$147.27,$142.825
07/14/2016,$146.38,136574,$147.42,$148.75,$145.16
07/13/2016,$146.90,72821,$145.84,$148.2938,$144.80
07/12/2016,$146.45,96889,$145.93,$148.12,$144.1033
07/11/2016,$145.93,54290,$144.65,$147.6499,$144.62
07/08/2016,$145.31,68626,$144.45,$147.12,$144.3101
07/07/2016,$144.29,41919,$144.47,$145.4312,$143.30
07/06/2016,$144.76,100811,$145.44,$145.91,$138.809
07/05/2016,$145.44,79547,$144.88,$146.83,$142.7228
07/01/2016,$144.82,75641,$146.95,$146.95,$144.26
06/30/2016,$147.47,123226,$143.33,$147.52,$143.123
06/29/2016,$142.52,97208,$141.29,$143.37,$139.06
06/28/2016,$140.03,106181,$142.23,$142.56,$139.37
06/27/2016,$141.09,123994,$139.19,$143.30,$138.02
06/24/2016,$140.59,129672,$135.14,$141.36,$133.20
06/23/2016,$140.12,58462,$140.82,$141.46,$139.44
06/22/2016,$140.25,67111,$140.88,$140.88,$139.00
06/21/2016,$141.10,64759,$143.12,$143.12,$139.76
06/20/2016,$142.41,105262,$141.79,$143.27,$139.1501
06/17/2016,$140.53,201305,$140.07,$141.51,$139.1301
06/16/2016,$140.53,238670,$131.38,$140.72,$130.00
06/15/2016,$132.35,180998,$128.66,$133.96,$127.33
06/14/2016,$127.28,142762,$124.49,$128.96,$123.012
06/13/2016,$124.25,122662,$122.30,$125.94,$120.5013
06/10/2016,$121.91,70645,$121.21,$122.12,$119.80
06/09/2016,$121.78,95317,$124.24,$124.7404,$121.25
06/08/2016,$124.28,100334,$123.66,$124.95,$123.04
06/07/2016,$123.83,134917,$126.47,$126.755,$123.36
06/06/2016,$125.96,118315,$124.10,$127.66,$123.99
06/03/2016,$124.27,59959,$124.54,$125.78,$123.46
06/02/2016,$124.56,84661,$125.67,$125.695,$123.515
06/01/2016,$124.92,269696,$123.28,$126.25,$123.01
05/31/2016,$123.50,163345,$128.32,$128.32,$123.50
05/27/2016,$126.96,137681,$122.76,$127.67,$122.50
05/26/2016,$123.19,83999,$125.89,$125.89,$122.879
05/25/2016,$125.82,77015,$128.92,$128.92,$125.53
05/24/2016,$128.05,207744,$129.73,$131.00,$126.91
05/23/2016,$128.55,241809,$129.56,$132.50,$128.05
05/20/2016,$128.70,201884,$126.65,$129.26,$123.89
05/19/2016,$126.60,306280,$134.08,$134.16,$125.7101
05/18/2016,$134.09,269923,$133.98,$135.69,$129.00
05/17/2016,$133.26,359376,$138.07,$138.66,$131.51
05/16/2016,$138.72,416400,$148.86,$149.50,$137.50
05/13/2016,$148.73,48193,$148.86,$150.978,$147.50
05/12/2016,$149.27,119662,$148.11,$151.28,$147.22
05/11/2016,$146.18,318018,$165.31,$165.31,$144.59
05/10/2016,$166.99,32656,$165.81,$167.94,$165.12
05/09/2016,$165.695,59619,$166.32,$167.3745,$164.57
05/06/2016,$165.72,26968,$165.79,$165.81,$163.68
05/05/2016,$165.57,33537,$163.57,$166.05,$163.00
05/04/2016,$164.00,53526,$161.30,$164.705,$159.9685
05/03/2016,$161.55,65336,$163.34,$164.455,$160.55
05/02/2016,$164.36,61599,$159.10,$164.51,$158.50
04/29/2016,$159.37,31853,$159.02,$159.85,$157.5301
04/28/2016,$158.25,93832,$159.78,$161.90,$157.55
04/27/2016,$160.42,84243,$161.00,$162.4399,$159.6553
04/26/2016,$160.94,106119,$161.95,$163.52,$159.63
04/25/2016,$162.30,51157,$158.94,$162.61,$158.20
04/22/2016,$160.92,101350,$159.66,$161.53,$158.095
04/21/2016,$159.50,201733,$163.77,$165.62,$157.70
04/20/2016,$164.42,96225,$166.32,$166.99,$163.712
04/19/2016,$166.62,77845,$163.39,$167.42,$160.955
04/18/2016,$162.45,72528,$160.81,$163.09,$160.17
04/15/2016,$161.58,37318,$162.77,$163.935,$161.25
04/14/2016,$163.17,81730,$164.00,$164.6496,$162.01
04/13/2016,$163.70,70890,$163.23,$164.70,$162.19
04/12/2016,$163.64,52647,$162.45,$164.44,$161.27
04/11/2016,$162.97,68668,$164.91,$165.51,$160.16
04/08/2016,$165.91,76085,$163.93,$166.42,$162.29
04/07/2016,$163.46,59944,$163.30,$164.67,$161.62
04/06/2016,$163.14,84702,$161.59,$163.98,$160.62
04/05/2016,$161.00,26578,$162.79,$163.095,$160.60
04/04/2016,$163.70,64420,$163.12,$166.965,$159.13
04/01/2016,$162.69,118122,$158.76,$162.98,$158.02
